City,Country,Duration,Price,Airline,Airport,Depart,Return,Link,MinPrice,is_MinPrice
Moline,Estados Unidos,144.0,280.07,United Airlines,MLI,2023-05-06,2023-05-12,http://kayak.com/flights/DEN-MLI/2023-05-06/2023-05-12/,280.07,1.0
Corpus Christi,Estados Unidos,322.0,305.45,American Airlines,CRP,2023-04-22,2023-04-29,http://kayak.com/flights/DEN-CRP/2023-04-22/2023-04-29/,305.45,1.0
Puerto Escondido,México,780.0,451.12,Várias companhias aéreas,PXM,2023-06-11,2023-06-17,http://kayak.com/flights/DEN-PXM/2023-06-11/2023-06-17/,451.12,1.0
Shreveport,Estados Unidos,494.0,194.55,Delta,SHV,2023-04-04,2023-04-08,http://kayak.com/flights/DEN-SHV/2023-04-04/2023-04-08/,194.55,1.0
La Paz,México,1704.0,474.62,Várias companhias aéreas,LAP,2023-04-10,2023-04-17,http://kayak.com/flights/DEN-LAP/2023-04-10/2023-04-17/,474.62,1.0
Midland,Estados Unidos,270.0,402.25,American Airlines,MAF,2023-03-20,2023-03-25,http://kayak.com/flights/DEN-MAF/2023-03-20/2023-03-25/,402.25,1.0
Santa Maria Huatulco,México,1893.0,636.27,Aeromexico,HUX,2023-05-31,2023-06-06,http://kayak.com/flights/DEN-HUX/2023-05-31/2023-06-06/,636.27,1.0
Monterey,Estados Unidos,1504.0,156.96,Várias companhias aéreas,MRY,2023-04-24,2023-05-01,http://kayak.com/flights/DEN-MRY/2023-04-24/2023-05-01/,156.96,1.0
Lubbock,Estados Unidos,769.0,703.94,United Airlines,LBB,2023-03-12,2023-03-16,http://kayak.com/flights/DEN-LBB/2023-03-12/2023-03-16/,703.94,1.0
Durango,Estados Unidos,86.0,355.26,United Airlines,DRO,2023-07-16,2023-07-22,http://kayak.com/flights/DEN-DRO/2023-07-16/2023-07-22/,355.26,1.0
Ixtapa,México,1913.0,583.64,Aeromexico,ZIH,2023-11-07,2023-11-14,http://kayak.com/flights/DEN-ZIH/2023-11-07/2023-11-14/,583.64,1.0
Idaho Falls,Estados Unidos,103.0,496.24,United Airlines,IDA,2023-05-31,2023-06-04,http://kayak.com/flights/DEN-IDA/2023-05-31/2023-06-04/,496.24,1.0
Hermosillo,México,1429.0,457.7,Várias companhias aéreas,HMO,2023-04-19,2023-04-26,http://kayak.com/flights/DEN-HMO/2023-04-19/2023-04-26/,457.7,1.0
Tuxtla Gutiérrez,México,1168.0,1013.14,Aeromexico,TGZ,2023-03-13,2023-03-17,http://kayak.com/flights/DEN-TGZ/2023-03-13/2023-03-17/,1013.14,1.0
Vail,Estados Unidos,56.0,351.5,United Airlines,EGE,2023-12-10,2023-12-14,http://kayak.com/flights/DEN-EGE/2023-12-10/2023-12-14/,351.5,1.0
San Luis Potosí,México,769.0,584.58,United Airlines,SLP,2023-04-10,2023-04-17,http://kayak.com/flights/DEN-SLP/2023-04-10/2023-04-17/,584.58,1.0
Puebla,México,1342.0,647.55,United Airlines,PBC,2023-03-24,2023-03-31,http://kayak.com/flights/DEN-PBC/2023-03-24/2023-03-31/,647.55,1.0
Taipé,Taiwan,2255.0,1499.97,Japan Airlines,TSA,2023-05-22,2023-05-29,http://kayak.com/flights/DEN-TSA/2023-05-22/2023-05-29/,1499.97,1.0
Kigali,Ruanda,3205.0,1637.19,Várias companhias aéreas,KGL,2023-04-16,2023-04-21,http://kayak.com/flights/DEN-KGL/2023-04-16/2023-04-21/,1637.19,1.0
Moncton,Canadá,1055.0,744.35,United Airlines,YQM,2023-07-10,2023-07-17,http://kayak.com/flights/DEN-YQM/2023-07-10/2023-07-17/,744.35,1.0
Thunder Bay,Canadá,1380.0,663.52,Várias companhias aéreas,YQT,2023-04-09,2023-04-16,http://kayak.com/flights/DEN-YQT/2023-04-09/2023-04-16/,663.52,1.0
Inverness,Reino Unido,1420.0,586.46,KLM,INV,2023-09-20,2023-09-25,http://kayak.com/flights/DEN-INV/2023-09-20/2023-09-25/,586.46,1.0
Southampton,Reino Unido,1725.0,1634.37,British Airways,SOU,2023-07-12,2023-07-18,http://kayak.com/flights/DEN-SOU/2023-07-12/2023-07-18/,1634.37,1.0
Paderborn,Alemanha,2515.0,2111.8,Várias companhias aéreas,PAD,2023-04-08,2023-04-15,http://kayak.com/flights/DEN-PAD/2023-04-08/2023-04-15/,2111.8,1.0
Rovaniemi,Finlândia,1967.0,1313.89,Finnair,RVN,2023-04-10,2023-04-17,http://kayak.com/flights/DEN-RVN/2023-04-10/2023-04-17/,1313.89,1.0
Baltra,Equador,2100.0,1126.86,Várias companhias aéreas,GPS,2023-05-08,2023-05-15,http://kayak.com/flights/DEN-GPS/2023-05-08/2023-05-15/,1126.86,1.0
Hilo,Estados Unidos,1479.0,787.58,United Airlines,ITO,2023-05-05,2023-05-12,http://kayak.com/flights/DEN-ITO/2023-05-05/2023-05-12/,787.58,1.0
Iquitos,Perú,2225.0,592.1,LATAM Airlines,IQT,2023-04-09,2023-04-16,http://kayak.com/flights/DEN-IQT/2023-04-09/2023-04-16/,592.1,1.0
Tarapoto,Perú,3166.0,656.95,LATAM Airlines,TPP,2023-08-28,2023-09-03,http://kayak.com/flights/DEN-TPP/2023-08-28/2023-09-03/,656.95,1.0
Lajes,Portugal,2476.0,1687.94,Várias companhias aéreas,TER,2023-04-10,2023-04-17,http://kayak.com/flights/DEN-TER/2023-04-10/2023-04-17/,1687.94,1.0
Iaundé,Camarões,3239.0,997.16,Várias companhias aéreas,NSI,2023-04-24,2023-04-30,http://kayak.com/flights/DEN-NSI/2023-04-24/2023-04-30/,997.16,1.0
Bagdogra,Índia,3050.0,2009.36,Várias companhias aéreas,IXB,2023-04-10,2023-04-17,http://kayak.com/flights/DEN-IXB/2023-04-10/2023-04-17/,2009.36,1.0
Kodiak,Estados Unidos,2133.0,775.36,Alaska Airlines,ADQ,2023-07-24,2023-07-29,http://kayak.com/flights/DEN-ADQ/2023-07-24/2023-07-29/,775.36,1.0
Bloomington,Estados Unidos,419.0,473.68,American Airlines,BMI,2023-04-27,2023-05-02,http://kayak.com/flights/DEN-BMI/2023-04-27/2023-05-02/,473.68,1.0
Lansing,Estados Unidos,402.0,250.94,American Airlines,LAN,2023-04-05,2023-04-09,http://kayak.com/flights/DEN-LAN/2023-04-05/2023-04-09/,250.94,1.0
Basseterre,São Cristóvão e Neves,1415.0,1083.63,American Airlines,SKB,2023-04-12,2023-04-16,http://kayak.com/flights/DEN-SKB/2023-04-12/2023-04-16/,1083.63,1.0
State College,Estados Unidos,604.0,453.0,United Airlines,SCE,2023-04-07,2023-04-14,http://kayak.com/flights/DEN-SCE/2023-04-07/2023-04-14/,453.0,1.0
Montgomery,Estados Unidos,434.0,447.36,Delta,MGM,2023-05-24,2023-05-30,http://kayak.com/flights/DEN-MGM/2023-05-24/2023-05-30/,447.36,1.0
Lynchburg,Estados Unidos,520.0,714.28,American Airlines,LYH,2023-07-02,2023-07-08,http://kayak.com/flights/DEN-LYH/2023-07-02/2023-07-08/,714.28,1.0
Elmira,Estados Unidos,618.0,515.97,Delta,ELM,2023-04-01,2023-04-08,http://kayak.com/flights/DEN-ELM/2023-04-01/2023-04-08/,515.97,1.0
Wausau,Estados Unidos,1303.0,515.97,American Airlines,CWA,2023-04-24,2023-04-28,http://kayak.com/flights/DEN-CWA/2023-04-24/2023-04-28/,515.97,1.0
Freeport,Bahamas,1114.0,937.96,Várias companhias aéreas,FPO,2023-07-14,2023-07-20,http://kayak.com/flights/DEN-FPO/2023-07-14/2023-07-20/,937.96,1.0
Plattsburgh,Estados Unidos,1079.0,357.14,Várias companhias aéreas,PBG,2023-04-10,2023-04-14,http://kayak.com/flights/DEN-PBG/2023-04-10/2023-04-14/,357.14,1.0
Evansville,Estados Unidos,489.0,497.18,Delta,EVV,2023-08-03,2023-08-07,http://kayak.com/flights/DEN-EVV/2023-08-03/2023-08-07/,497.18,1.0
Saranac Lake,Estados Unidos,490.0,742.47,JetBlue,SLK,2023-03-13,2023-03-18,http://kayak.com/flights/DEN-SLK/2023-03-13/2023-03-18/,742.47,1.0
Flores,Guatemala,1535.0,934.2,Várias companhias aéreas,FRS,2023-03-26,2023-04-01,http://kayak.com/flights/DEN-FRS/2023-03-26/2023-04-01/,934.2,1.0
Ítaca,Estados Unidos,696.0,445.48,Delta,ITH,2023-04-25,2023-04-29,http://kayak.com/flights/DEN-ITH/2023-04-25/2023-04-29/,445.48,1.0
Scarborough,Trinidad e Tobago,1846.0,2780.02,Várias companhias aéreas,TAB,2024-02-10,2024-02-17,http://kayak.com/flights/DEN-TAB/2024-02-10/2024-02-17/,2780.02,1.0
George Town,Bahamas,1264.0,704.88,Várias companhias aéreas,GGT,2023-05-12,2023-05-19,http://kayak.com/flights/DEN-GGT/2023-05-12/2023-05-19/,704.88,1.0
Kalamazoo,Estados Unidos,683.0,332.7,American Airlines,AZO,2023-04-05,2023-04-09,http://kayak.com/flights/DEN-AZO/2023-04-05/2023-04-09/,332.7,1.0
Erie,Estados Unidos,1668.0,400.37,American Airlines,ERI,2023-06-14,2023-06-18,http://kayak.com/flights/DEN-ERI/2023-06-14/2023-06-18/,400.37,1.0
Rutland,Estados Unidos,781.0,468.98,Várias companhias aéreas,RUT,2023-03-20,2023-03-27,http://kayak.com/flights/DEN-RUT/2023-03-20/2023-03-27/,468.98,1.0
West Tisbury,Estados Unidos,620.0,610.89,JetBlue,MVY,2023-06-17,2023-06-23,http://kayak.com/flights/DEN-MVY/2023-06-17/2023-06-23/,610.89,1.0
Bar Harbor,Estados Unidos,820.0,558.26,Várias companhias aéreas,BHB,2023-04-10,2023-04-17,http://kayak.com/flights/DEN-BHB/2023-04-10/2023-04-17/,558.26,1.0
Kingstown,São Vicente e Granadinas,1229.0,457.7,American Airlines,SVD,2023-05-10,2023-05-17,http://kayak.com/flights/DEN-SVD/2023-05-10/2023-05-17/,457.7,1.0
Newport News,Estados Unidos,371.0,501.87,American Airlines,PHF,2023-04-22,2023-04-26,http://kayak.com/flights/DEN-PHF/2023-04-22/2023-04-26/,501.87,1.0
Paramaribo,Suriname,2152.0,1273.47,Várias companhias aéreas,PBM,2023-03-20,2023-03-27,http://kayak.com/flights/DEN-PBM/2023-03-20/2023-03-27/,1273.47,1.0
Bismarck,Estados Unidos,111.0,242.48,United Airlines,BIS,2023-03-23,2023-03-27,http://kayak.com/flights/DEN-BIS/2023-03-23/2023-03-27/,242.48,1.0
Duluth,Estados Unidos,597.0,315.79,Sun Country Air,DLH,2023-06-07,2023-06-14,http://kayak.com/flights/DEN-DLH/2023-06-07/2023-06-14/,315.79,1.0
Ketchikan,Estados Unidos,1181.0,548.87,Alaska Airlines,KTN,2023-07-24,2023-07-28,http://kayak.com/flights/DEN-KTN/2023-07-24/2023-07-28/,548.87,1.0
Minot,Estados Unidos,119.0,501.87,United Airlines,MOT,2023-04-27,2023-05-01,http://kayak.com/flights/DEN-MOT/2023-04-27/2023-05-01/,501.87,1.0
Arcata,Estados Unidos,307.0,397.55,United Airlines,ACV,2023-07-15,2023-07-20,http://kayak.com/flights/DEN-ACV/2023-07-15/2023-07-20/,397.55,1.0
Saint George,Estados Unidos,369.0,265.98,Delta,SGU,2023-04-05,2023-04-09,http://kayak.com/flights/DEN-SGU/2023-04-05/2023-04-09/,265.98,1.0
Bakersfield,Estados Unidos,400.0,288.53,American Airlines,BFL,2023-05-28,2023-06-03,http://kayak.com/flights/DEN-BFL/2023-05-28/2023-06-03/,288.53,1.0
Montrose,Estados Unidos,1398.0,459.58,American Airlines,MTJ,2023-03-25,2023-03-29,http://kayak.com/flights/DEN-MTJ/2023-03-25/2023-03-29/,459.58,1.0
Hailey,Estados Unidos,125.0,470.86,United Airlines,SUN,2023-03-19,2023-03-23,http://kayak.com/flights/DEN-SUN/2023-03-19/2023-03-23/,470.86,1.0
Mexicali,México,722.0,324.25,Volaris,MXL,2023-06-25,2023-07-01,http://kayak.com/flights/DEN-MXL/2023-06-25/2023-07-01/,324.25,1.0
Brownsville,Estados Unidos,307.0,337.4,American Airlines,BRO,2023-04-05,2023-04-10,http://kayak.com/flights/DEN-BRO/2023-04-05/2023-04-10/,337.4,1.0
Yuma,Estados Unidos,325.0,512.21,American Airlines,YUM,2023-04-14,2023-04-20,http://kayak.com/flights/DEN-YUM/2023-04-14/2023-04-20/,512.21,1.0
Lincoln,Estados Unidos,107.0,157.9,United Airlines,LNK,2023-04-05,2023-04-10,http://kayak.com/flights/DEN-LNK/2023-04-05/2023-04-10/,157.9,1.0
Amarillo,Estados Unidos,82.0,126.88,United Airlines,AMA,2023-04-06,2023-04-11,http://kayak.com/flights/DEN-AMA/2023-04-06/2023-04-11/,126.88,1.0
Tampico,México,857.0,591.16,Aeromexico,TAM,2023-12-13,2023-12-20,http://kayak.com/flights/DEN-TAM/2023-12-13/2023-12-20/,591.16,1.0
Harlingen,Estados Unidos,881.0,335.52,American Airlines,HRL,2023-04-05,2023-04-09,http://kayak.com/flights/DEN-HRL/2023-04-05/2023-04-09/,335.52,1.0
Columbia,Estados Unidos,380.0,342.1,American Airlines,COU,2023-03-31,2023-04-04,http://kayak.com/flights/DEN-COU/2023-03-31/2023-04-04/,342.1,1.0
Torreón,México,1416.0,586.46,Várias companhias aéreas,TRC,2023-05-11,2023-05-15,http://kayak.com/flights/DEN-TRC/2023-05-11/2023-05-15/,586.46,1.0
Zacatecas,México,1277.0,512.21,Várias companhias aéreas,ZCL,2023-04-23,2023-04-30,http://kayak.com/flights/DEN-ZCL/2023-04-23/2023-04-30/,512.21,1.0
Hayden,Estados Unidos,74.0,223.68,United Airlines,HDN,2023-04-11,2023-04-18,http://kayak.com/flights/DEN-HDN/2023-04-11/2023-04-18/,223.68,1.0
Lafayette,Estados Unidos,332.0,421.99,American Airlines,LFT,2023-04-26,2023-04-30,http://kayak.com/flights/DEN-LFT/2023-04-26/2023-04-30/,421.99,1.0
Redding,Estados Unidos,1292.0,414.47,United Airlines,RDD,2023-04-18,2023-04-23,http://kayak.com/flights/DEN-RDD/2023-04-18/2023-04-23/,414.47,1.0
Provo,Estados Unidos,528.0,185.15,Várias companhias aéreas,PVU,2023-05-04,2023-05-08,http://kayak.com/flights/DEN-PVU/2023-05-04/2023-05-08/,185.15,1.0
Killeen,Estados Unidos,278.0,401.31,American Airlines,GRK,2023-06-06,2023-06-10,http://kayak.com/flights/DEN-GRK/2023-06-06/2023-06-10/,401.31,1.0
Chengdu,China,3655.0,2910.66,Várias companhias aéreas,CTU,2023-05-01,2023-05-08,http://kayak.com/flights/DEN-CTU/2023-05-01/2023-05-08/,2910.66,1.0
Queenstown,Nova Zelândia,3459.0,2868.37,Várias companhias aéreas,ZQN,2023-06-02,2023-06-07,http://kayak.com/flights/DEN-ZQN/2023-06-02/2023-06-07/,2868.37,1.0
Darwin,Austrália,3579.0,2407.85,Qantas Airways,DRW,2023-04-09,2023-04-15,http://kayak.com/flights/DEN-DRW/2023-04-09/2023-04-15/,2407.85,1.0
Hoedspruit,África do Sul,2170.0,1780.98,Várias companhias aéreas,HDS,2023-05-10,2023-05-17,http://kayak.com/flights/DEN-HDS/2023-05-10/2023-05-17/,1780.98,1.0
Charlottetown,Canadá,1500.0,625.93,Várias companhias aéreas,YYG,2023-04-09,2023-04-16,http://kayak.com/flights/DEN-YYG/2023-04-09/2023-04-16/,625.93,1.0
Exeter,Reino Unido,1920.0,1796.96,Várias companhias aéreas,EXT,2023-03-16,2023-03-23,http://kayak.com/flights/DEN-EXT/2023-03-16/2023-03-23/,1796.96,1.0
Sørvágur,Ilhas Faroe,2195.0,1376.86,Várias companhias aéreas,FAE,2023-06-06,2023-06-13,http://kayak.com/flights/DEN-FAE/2023-06-06/2023-06-13/,1376.86,1.0
Longyearbyen,Noruega,2294.0,1469.9,Scandinavian Airlines,LYR,2023-04-21,2023-04-28,http://kayak.com/flights/DEN-LYR/2023-04-21/2023-04-28/,1469.9,1.0
Skellefteå,Suécia,2231.0,1296.03,Scandinavian Airlines,SFT,2023-04-07,2023-04-12,http://kayak.com/flights/DEN-SFT/2023-04-07/2023-04-12/,1296.03,1.0
Narvik,Noruega,2080.0,1796.96,Várias companhias aéreas,EVE,2023-07-10,2023-07-16,http://kayak.com/flights/DEN-EVE/2023-07-10/2023-07-16/,1796.96,1.0
Haugesund,Noruega,2423.0,1906.92,Scandinavian Airlines,HAU,2023-06-27,2023-07-04,http://kayak.com/flights/DEN-HAU/2023-06-27/2023-07-04/,1906.92,1.0
Kiruna,Suécia,3480.0,1333.62,Scandinavian Airlines,KRN,2023-04-07,2023-04-12,http://kayak.com/flights/DEN-KRN/2023-04-07/2023-04-12/,1333.62,1.0
Rijeka,Croácia,2055.0,2630.59,Várias companhias aéreas,RJK,2023-08-28,2023-09-04,http://kayak.com/flights/DEN-RJK/2023-08-28/2023-09-04/,2630.59,1.0
Apia,Samoa,2835.0,2536.61,Air New Zealand,APW,2023-06-26,2023-07-01,http://kayak.com/flights/DEN-APW/2023-06-26/2023-07-01/,2536.61,1.0
Ilha de Páscoa,Chile,2605.0,2473.64,Várias companhias aéreas,IPC,2023-07-15,2023-07-22,http://kayak.com/flights/DEN-IPC/2023-07-15/2023-07-22/,2473.64,1.0
Hana,Estados Unidos,2298.0,916.34,Várias companhias aéreas,HNM,2023-11-09,2023-11-14,http://kayak.com/flights/DEN-HNM/2023-11-09/2023-11-14/,916.34,1.0
Kapalua,Estados Unidos,1169.0,963.33,Várias companhias aéreas,JHM,2023-08-28,2023-09-04,http://kayak.com/flights/DEN-JHM/2023-08-28/2023-09-04/,963.33,1.0
Hoolehua,Estados Unidos,917.0,965.21,Várias companhias aéreas,MKK,2023-09-19,2023-09-26,http://kayak.com/flights/DEN-MKK/2023-09-19/2023-09-26/,965.21,1.0
Ushuaia,Argentina,2872.0,2162.55,Várias companhias aéreas,USH,2023-05-07,2023-05-13,http://kayak.com/flights/DEN-USH/2023-05-07/2023-05-13/,2162.55,1.0
Punta Arenas,Chile,2341.0,1365.58,LATAM Airlines,PUQ,2024-01-26,2024-02-02,http://kayak.com/flights/DEN-PUQ/2024-01-26/2024-02-02/,1365.58,1.0
Manta,Equador,2249.0,769.73,LATAM Airlines,MEC,2023-08-22,2023-08-29,http://kayak.com/flights/DEN-MEC/2023-08-22/2023-08-29/,769.73,1.0
Puerto Montt,Chile,1919.0,1747.15,LATAM Airlines,PMC,2023-03-25,2023-04-01,http://kayak.com/flights/DEN-PMC/2023-03-25/2023-04-01/,1747.15,1.0
San Cristobal,Equador,2870.0,1174.79,Várias companhias aéreas,SCY,2023-09-13,2023-09-20,http://kayak.com/flights/DEN-SCY/2023-09-13/2023-09-20/,1174.79,1.0
Gibraltar,Gibraltar,2102.0,1344.9,British Airways,GIB,2023-04-09,2023-04-16,http://kayak.com/flights/DEN-GIB/2023-04-09/2023-04-16/,1344.9,1.0
Horta,Portugal,2122.0,1174.79,Várias companhias aéreas,HOR,2023-09-30,2023-10-07,http://kayak.com/flights/DEN-HOR/2023-09-30/2023-10-07/,1174.79,1.0
Ilha do Pico,Portugal,2150.0,1310.13,Várias companhias aéreas,PIX,2023-05-23,2023-05-30,http://kayak.com/flights/DEN-PIX/2023-05-23/2023-05-30/,1310.13,1.0
Porto Santo,Portugal,2329.0,2388.11,Várias companhias aéreas,PXO,2023-04-09,2023-04-16,http://kayak.com/flights/DEN-PXO/2023-04-09/2023-04-16/,2388.11,1.0
Cotonou,Benin,2265.0,1720.83,Delta,COO,2023-04-10,2023-04-17,http://kayak.com/flights/DEN-COO/2023-04-10/2023-04-17/,1720.83,1.0
Niamey,Níger,2606.0,1802.6,Várias companhias aéreas,NIM,2023-03-12,2023-03-19,http://kayak.com/flights/DEN-NIM/2023-03-12/2023-03-19/,1802.6,1.0
Sitka,Estados Unidos,1704.0,424.81,Alaska Airlines,SIT,2023-08-08,2023-08-14,http://kayak.com/flights/DEN-SIT/2023-08-08/2023-08-14/,424.81,1.0
Homer,Estados Unidos,1320.0,925.74,Várias companhias aéreas,HOM,2023-08-18,2023-08-24,http://kayak.com/flights/DEN-HOM/2023-08-18/2023-08-24/,925.74,1.0
Springfield,Estados Unidos,275.0,150.38,Frontier,SFY,2023-03-21,2023-03-28,http://kayak.com/flights/DEN-SFY/2023-03-21/2023-03-28/,150.38,1.0
Marion,Estados Unidos,792.0,281.95,Várias companhias aéreas,MWA,2023-04-13,2023-04-20,http://kayak.com/flights/DEN-MWA/2023-04-13/2023-04-20/,281.95,1.0
Valdosta,Estados Unidos,751.0,969.91,Delta,VLD,2023-04-19,2023-04-23,http://kayak.com/flights/DEN-VLD/2023-04-19/2023-04-23/,969.91,1.0
Florença,Estados Unidos,1072.0,271.62,American Airlines,FLO,2023-04-29,2023-05-06,http://kayak.com/flights/DEN-FLO/2023-04-29/2023-05-06/,271.62,1.0
Marsh Harbour,Bahamas,767.0,738.71,American Airlines,MHH,2023-10-31,2023-11-07,http://kayak.com/flights/DEN-MHH/2023-10-31/2023-11-07/,738.71,1.0
Gregory Town,Bahamas,1730.0,777.24,Várias companhias aéreas,ELH,2023-03-20,2023-03-27,http://kayak.com/flights/DEN-ELH/2023-03-20/2023-03-27/,777.24,1.0
Port Royal,Bahamas,1740.0,972.73,Várias companhias aéreas,BIM,2023-03-25,2023-04-01,http://kayak.com/flights/DEN-BIM/2023-03-25/2023-04-01/,972.73,1.0
Ibagué,Colômbia,1406.0,1496.21,Avianca,IBE,2023-05-13,2023-05-18,http://kayak.com/flights/DEN-IBE/2023-05-13/2023-05-18/,1496.21,1.0
Cayman Brac,Ilhas Cayman,1670.0,812.02,Várias companhias aéreas,CYB,2023-07-04,2023-07-08,http://kayak.com/flights/DEN-CYB/2023-07-04/2023-07-08/,812.02,1.0
Mayagüez,Porto Rico,866.0,501.87,United Airlines,MAZ,2023-10-03,2023-10-10,http://kayak.com/flights/DEN-MAZ/2023-10-03/2023-10-10/,501.87,1.0
Binghamton,Estados Unidos,675.0,527.25,Delta,BGM,2023-05-09,2023-05-13,http://kayak.com/flights/DEN-BGM/2023-05-09/2023-05-13/,527.25,1.0
Owensboro,Estados Unidos,646.0,853.37,American Airlines,OWB,2023-07-01,2023-07-08,http://kayak.com/flights/DEN-OWB/2023-07-01/2023-07-08/,853.37,1.0
Grand-Case,São Martinho (Saint-Martin),1945.0,1568.58,Várias companhias aéreas,SFG,2023-07-13,2023-07-19,http://kayak.com/flights/DEN-SFG/2023-07-13/2023-07-19/,1568.58,1.0
Belleville,Estados Unidos,1895.0,421.05,Várias companhias aéreas,BLV,2023-04-13,2023-04-20,http://kayak.com/flights/DEN-BLV/2023-04-13/2023-04-20/,421.05,1.0
Bay City,Estados Unidos,627.0,1003.74,Delta,MBS,2023-05-25,2023-05-29,http://kayak.com/flights/DEN-MBS/2023-05-25/2023-05-29/,1003.74,1.0
Brunswick,Estados Unidos,474.0,478.38,Delta,BQK,2023-05-01,2023-05-06,http://kayak.com/flights/DEN-BQK/2023-05-01/2023-05-06/,478.38,1.0
Salisbury,Estados Unidos,626.0,494.36,American Airlines,SBY,2023-06-03,2023-06-10,http://kayak.com/flights/DEN-SBY/2023-06-03/2023-06-10/,494.36,1.0
Roseau,Dominica,1712.0,1419.15,American Airlines,DOM,2023-04-09,2023-04-16,http://kayak.com/flights/DEN-DOM/2023-04-09/2023-04-16/,1419.15,1.0
Dothan,Estados Unidos,466.0,675.74,Delta,DHN,2023-05-24,2023-05-30,http://kayak.com/flights/DEN-DHN/2023-05-24/2023-05-30/,675.74,1.0
David,Panamá,1568.0,1012.2,United Airlines,DAV,2023-03-28,2023-04-04,http://kayak.com/flights/DEN-DAV/2023-03-28/2023-04-04/,1012.2,1.0
Kralendijk,Países Baixos Caribenhos,2333.0,1094.91,American Airlines,BON,2023-07-15,2023-07-22,http://kayak.com/flights/DEN-BON/2023-07-15/2023-07-22/,1094.91,1.0
New Bern,Estados Unidos,319.0,522.55,American Airlines,EWN,2023-09-01,2023-09-06,http://kayak.com/flights/DEN-EWN/2023-09-01/2023-09-06/,522.55,1.0
Meridian,Estados Unidos,513.0,371.24,United Airlines,MEI,2023-04-08,2023-04-15,http://kayak.com/flights/DEN-MEI/2023-04-08/2023-04-15/,371.24,1.0
Chetumal,México,1207.0,929.5,Aeromexico,CTM,2023-04-07,2023-04-14,http://kayak.com/flights/DEN-CTM/2023-04-07/2023-04-14/,929.5,1.0
Manistee,Estados Unidos,460.0,476.5,American Airlines,MBL,2023-06-01,2023-06-05,http://kayak.com/flights/DEN-MBL/2023-06-01/2023-06-05/,476.5,1.0
Rockland,Estados Unidos,650.0,901.3,JetBlue,RKD,2023-07-17,2023-07-22,http://kayak.com/flights/DEN-RKD/2023-07-17/2023-07-22/,901.3,1.0
Champaign,Estados Unidos,748.0,1324.23,American Airlines,CMI,2023-03-20,2023-03-24,http://kayak.com/flights/DEN-CMI/2023-03-20/2023-03-24/,1324.23,1.0
Grand Forks,Estados Unidos,266.0,534.77,Delta,GFK,2023-11-23,2023-11-27,http://kayak.com/flights/DEN-GFK/2023-11-23/2023-11-27/,534.77,1.0
Williston,Estados Unidos,484.0,180.45,Delta,XWA,2023-10-07,2023-10-11,http://kayak.com/flights/DEN-XWA/2023-10-07/2023-10-11/,180.45,1.0
Aberdeen,Estados Unidos,370.0,455.82,Delta,ABR,2023-03-17,2023-03-24,http://kayak.com/flights/DEN-ABR/2023-03-17/2023-03-24/,455.82,1.0
Brainerd,Estados Unidos,391.0,390.03,Delta,BRD,2023-08-09,2023-08-15,http://kayak.com/flights/DEN-BRD/2023-08-09/2023-08-15/,390.03,1.0
Dickinson,Estados Unidos,110.0,204.89,United Airlines,DIK,2023-08-25,2023-09-01,http://kayak.com/flights/DEN-DIK/2023-08-25/2023-09-01/,204.89,1.0
International Falls,Estados Unidos,387.0,601.5,Delta,INL,2023-06-23,2023-06-27,http://kayak.com/flights/DEN-INL/2023-06-23/2023-06-27/,601.5,1.0
Ironwood,Estados Unidos,1652.0,489.66,Várias companhias aéreas,IWD,2023-07-30,2023-08-06,http://kayak.com/flights/DEN-IWD/2023-07-30/2023-08-06/,489.66,1.0
Penticton,Canadá,2278.0,564.84,WestJet,YYF,2023-06-21,2023-06-26,http://kayak.com/flights/DEN-YYF/2023-06-21/2023-06-26/,564.84,1.0
Petersburg,Estados Unidos,1921.0,815.78,Alaska Airlines,PSG,2023-07-23,2023-07-30,http://kayak.com/flights/DEN-PSG/2023-07-23/2023-07-30/,815.78,1.0
Walla Walla,Estados Unidos,2235.0,1297.91,American Airlines,ALW,2023-03-24,2023-03-28,http://kayak.com/flights/DEN-ALW/2023-03-24/2023-03-28/,1297.91,1.0
Devils Lake,Estados Unidos,217.0,248.12,United Airlines,DVL,2023-04-20,2023-04-24,http://kayak.com/flights/DEN-DVL/2023-04-20/2023-04-24/,248.12,1.0
Butte,Estados Unidos,345.0,436.09,Delta,BTM,2023-07-02,2023-07-07,http://kayak.com/flights/DEN-BTM/2023-07-02/2023-07-07/,436.09,1.0
Hibbing,Estados Unidos,681.0,501.87,Delta,HIB,2023-09-27,2023-10-01,http://kayak.com/flights/DEN-HIB/2023-09-27/2023-10-01/,501.87,1.0
Sandspit,Canadá,1253.0,888.14,Várias companhias aéreas,YZP,2023-06-17,2023-06-24,http://kayak.com/flights/DEN-YZP/2023-06-17/2023-06-24/,888.14,1.0
Yellowknife,Canadá,2535.0,1069.53,WestJet,YZF,2023-04-10,2023-04-17,http://kayak.com/flights/DEN-YZF/2023-04-10/2023-04-17/,1069.53,1.0
Bemidji,Estados Unidos,341.0,672.92,Delta,BJI,2023-07-01,2023-07-08,http://kayak.com/flights/DEN-BJI/2023-07-01/2023-07-08/,672.92,1.0
Waco,Estados Unidos,261.0,143.8,American Airlines,ACT,2023-04-25,2023-04-29,http://kayak.com/flights/DEN-ACT/2023-04-25/2023-04-29/,143.8,1.0
